pss_id,player_id,season_id,team_id,games_played,avg_pts,avg_reb,avg_ast,avg_stl,avg_blk,avg_tov,avg_min,fg_pct,fg3_pct,ft_pct,avg_plus_minus,efg_pct,ts_pct,usg_pct,per,bpm
168,1428,1,27,44,8.25,1.43,0.93,0.39,0.07,0.75,15.36,0.4324,0.4172,0.8980,-0.91,0.5389,0.5715,0.2197,12.96,-3.45
169,1430,1,22,5,2.80,3.00,0.40,0.20,0.00,0.80,14.72,0.3000,0.1333,,-7.00,0.3500,0.3500,0.1482,3.44,-8.75
170,1443,1,29,70,2.79,1.41,1.51,0.43,0.09,0.69,10.94,0.4903,0.1852,0.7917,1.11,0.5065,0.5536,0.1289,12.37,-0.75
171,1453,1,20,81,13.89,2.59,2.11,0.98,0.25,1.30,29.11,0.4166,0.3893,0.7080,-1.15,0.5415,0.5543,0.2095,11.40,-2.80
172,1457,1,26,64,21.36,3.61,5.16,1.06,0.39,2.63,32.56,0.4725,0.2972,0.7500,-3.00,0.5064,0.5489,0.2909,18.54,3.70
173,1469,1,22,10,3.70,1.90,3.30,0.30,0.10,1.30,19.95,0.3023,0.3529,0.5556,-7.00,0.3721,0.3940,0.1342,4.40,-2.43
174,1473,1,21,3,10.67,4.33,0.33,0.33,0.00,1.00,39.87,0.2708,0.0476,0.7143,-30.67,0.2813,0.3132,0.1986,0.04,-9.54
175,1477,1,2,51,2.51,3.14,0.16,0.10,0.27,0.39,8.07,0.5258,0.4000,0.8571,1.37,0.5361,0.5854,0.1393,18.06,-1.86
176,1498,1,22,18,10.83,2.72,5.50,1.11,0.28,2.22,19.98,0.4743,0.2353,0.8065,-2.06,0.4857,0.5169,0.2767,21.28,10.38
177,1504,1,14,21,6.05,3.90,0.57,0.19,0.43,0.62,14.82,0.5052,0.2609,0.6053,2.10,0.5361,0.5584,0.1753,12.72,-2.75
178,1507,1,30,74,9.15,5.50,0.92,0.41,1.34,0.88,19.51,0.6934,0.0000,0.6993,-2.84,0.6934,0.7077,0.1681,22.56,1.35
179,1516,1,1,67,11.51,4.60,1.51,0.42,0.18,0.57,24.96,0.4338,0.3810,0.9038,1.60,0.5276,0.5791,0.1852,16.12,-0.90
180,1518,1,3,5,2.40,1.60,1.00,0.00,0.00,1.00,11.62,0.3846,0.2500,,1.80,0.4615,0.4615,0.1330,4.36,-8.49
181,1533,1,6,68,21.66,3.29,8.57,1.31,0.10,3.65,35.74,0.4621,0.3833,0.8921,5.53,0.5362,0.5758,0.2806,20.42,7.07
182,1546,1,16,14,0.93,1.64,0.50,0.36,0.21,0.14,9.15,0.2381,0.2500,0.4000,1.21,0.2619,0.2802,0.0886,4.43,-4.35
183,1552,1,11,44,1.09,1.89,0.39,0.23,0.25,0.14,5.44,0.4318,0.2500,0.7143,0.75,0.4886,0.5098,0.0944,16.52,2.46
184,1554,1,9,55,3.38,1.82,0.36,0.16,0.11,0.33,7.07,0.4490,0.3265,0.6230,-1.15,0.5034,0.5350,0.2131,14.61,-1.15
185,1561,1,29,59,7.56,4.10,0.95,0.42,0.32,0.80,17.60,0.4142,0.3448,0.7848,3.10,0.5066,0.5390,0.1947,14.53,-1.49
186,1573,1,13,32,23.56,6.66,5.50,2.09,0.41,3.94,33.67,0.4214,0.3541,0.8581,2.88,0.4929,0.5377,0.3385,21.70,5.85
187,1587,1,20,75,3.05,3.05,0.43,0.29,0.53,0.36,12.61,0.5181,0.3947,0.8077,0.57,0.5633,0.6062,0.1007,11.62,-3.48
188,1590,1,21,54,12.48,7.80,6.39,0.94,0.37,3.17,31.49,0.4194,0.2629,0.7089,-5.54,0.4612,0.4782,0.2239,18.16,5.70
189,1594,1,21,56,24.48,4.96,5.91,1.27,0.82,2.75,34.68,0.4534,0.2997,0.8099,-4.71,0.4957,0.5572,0.3082,22.23,6.71
190,1595,1,30,70,2.57,1.21,0.39,0.07,0.16,0.26,6.62,0.5688,0.5385,0.8077,0.86,0.6330,0.6824,0.1452,14.10,-3.14
191,1600,1,22,10,2.10,3.60,0.50,0.30,0.90,0.50,11.87,0.4091,0.0000,0.4286,-2.90,0.4091,0.4187,0.1132,11.05,-1.70
192,1621,1,29,68,15.10,14.24,1.06,0.66,2.01,1.75,31.18,0.7126,0.0000,0.6902,6.13,0.7126,0.7324,0.1691,29.85,4.21
193,1635,1,6,46,3.72,1.46,1.98,0.54,0.02,0.78,10.91,0.4156,0.3455,0.6316,-1.15,0.4773,0.5008,0.1859,13.26,2.86
194,1638,1,8,75,15.01,5.85,2.51,0.59,0.59,1.77,31.68,0.5204,0.3346,0.7435,4.28,0.5725,0.6020,0.1983,17.28,-0.97
195,1641,1,11,63,12.14,1.79,2.44,0.44,0.29,1.70,26.50,0.4752,0.4120,0.7778,-2.79,0.5851,0.6136,0.1869,12.99,-3.67
196,1651,1,19,78,11.56,2.27,4.05,0.91,0.15,1.35,27.71,0.3632,0.3410,0.8429,0.51,0.4810,0.5145,0.1966,12.55,1.26
197,1669,1,9,50,18.08,3.82,2.22,0.88,0.98,1.70,29.99,0.4263,0.3583,0.8378,-4.38,0.4914,0.5560,0.2588,16.60,-0.14
198,1677,1,22,9,5.56,2.33,2.22,0.56,0.11,1.00,19.00,0.4737,0.4231,0.7500,-0.22,0.6184,0.6288,0.1271,11.55,-2.00
199,1694,1,23,65,5.63,2.42,0.98,0.92,0.57,0.69,20.83,0.3938,0.3801,0.7857,1.23,0.5547,0.5611,0.1242,9.06,-4.53
200,1696,1,10,46,7.52,7.30,6.96,1.33,1.09,3.02,28.89,0.5253,0.2963,0.6593,4.15,0.5564,0.5824,0.1435,19.14,7.84
201,1699,1,8,71,6.08,3.96,0.83,0.61,0.37,0.80,15.29,0.4862,0.2661,0.8710,-1.25,0.5367,0.5871,0.1724,15.10,-1.23
202,1700,1,11,68,17.01,3.32,2.59,0.65,0.26,1.99,31.44,0.4256,0.3428,0.7966,-7.63,0.5079,0.5469,0.2371,13.78,-2.41
203,1701,1,5,65,7.20,4.25,0.92,1.03,0.49,0.46,23.37,0.5415,0.3564,0.8333,0.31,0.5969,0.6372,0.1162,13.94,-2.59
204,1702,1,8,75,10.29,3.08,1.28,0.37,0.36,0.95,24.65,0.5236,0.3155,0.8333,0.79,0.5737,0.6265,0.1640,13.03,-4.35
205,1704,1,7,78,4.09,2.06,1.01,0.58,0.18,0.56,13.32,0.5078,0.3590,0.6889,0.90,0.5625,0.5783,0.1398,11.39,-2.63
206,1732,1,3,81,4.43,2.81,1.30,0.33,0.17,0.38,11.83,0.4249,0.2621,0.7237,-1.16,0.4856,0.5181,0.1706,15.78,2.53
207,1739,1,20,62,4.44,1.52,0.71,0.50,0.18,0.45,12.68,0.4043,0.3810,0.6842,-0.87,0.5574,0.5650,0.1534,9.78,-3.89
208,1763,1,16,31,2.39,0.55,0.55,0.23,0.03,0.42,6.00,0.4000,0.3500,0.6667,-1.55,0.5077,0.5265,0.1999,9.78,-3.79
209,1766,1,30,45,10.56,3.56,1.07,0.51,0.20,0.73,20.97,0.4908,0.4472,0.6970,-2.82,0.5630,0.5792,0.2107,16.36,-1.69
210,1784,1,12,26,17.46,4.31,9.58,1.85,0.58,3.23,36.06,0.5015,0.4161,0.8488,-3.88,0.5898,0.6291,0.2000,22.30,9.87
211,1784,1,26,51,14.25,3.90,7.43,1.69,0.67,2.25,34.45,0.4573,0.4127,0.8365,-4.43,0.5461,0.5754,0.1829,18.83,7.03
212,1811,1,22,64,7.64,3.03,2.47,0.66,0.20,1.36,21.90,0.3829,0.3497,0.6410,-6.48,0.4530,0.4808,0.1847,10.53,-1.60
213,1831,1,7,42,14.24,3.71,2.19,0.90,0.14,0.81,29.64,0.3943,0.3355,0.7573,0.86,0.4906,0.5197,0.2207,13.09,-0.91
214,1832,1,3,49,20.20,7.16,9.12,1.14,0.63,4.33,33.21,0.4136,0.3322,0.8686,0.47,0.4858,0.5756,0.2878,25.01,11.10
215,1832,1,23,21,21.05,7.10,10.48,1.24,0.24,3.43,37.74,0.4021,0.3262,0.8925,7.14,0.4825,0.6008,0.2484,24.77,11.85
216,1840,1,26,76,2.86,1.47,0.30,0.38,0.32,0.41,11.36,0.4586,0.3069,0.7143,-1.18,0.5442,0.5612,0.1121,8.20,-6.58
217,1852,1,4,26,10.96,4.69,1.88,0.42,0.46,0.85,20.13,0.6453,0.0000,0.6923,1.69,0.6453,0.6720,0.1927,23.15,2.89
218,1852,1,30,46,14.07,6.72,2.09,0.39,0.67,1.09,24.28,0.6449,0.2667,0.7268,0.87,0.6501,0.6836,0.2100,26.02,3.75
219,1864,1,22,79,8.59,1.54,1.37,0.75,0.11,0.77,21.90,0.4340,0.3841,0.8737,-2.65,0.5389,0.5708,0.1650,10.16,-4.42
220,1866,1,3,14,11.29,4.00,1.00,0.50,0.14,1.14,30.19,0.4516,0.4659,0.8333,1.14,0.6169,0.6238,0.1514,10.41,-6.24
221,1873,1,23,76,16.54,6.53,3.32,0.62,0.57,1.53,33.46,0.4824,0.3673,0.8416,2.25,0.5318,0.5658,0.2183,18.11,1.43
222,1881,1,19,42,13.05,7.57,4.00,1.07,0.26,1.93,32.72,0.5052,0.3231,0.7532,-2.69,0.5596,0.6038,0.1690,18.00,1.99
223,1881,1,25,16,16.19,4.38,3.50,1.00,0.13,2.06,26.06,0.5027,0.3735,0.7719,-5.31,0.5874,0.6224,0.2500,20.95,3.04
224,1882,1,13,70,8.04,4.74,2.29,0.71,1.10,1.20,17.37,0.6257,0.4667,0.6894,2.41,0.6448,0.6638,0.1843,23.11,5.96
225,1888,1,16,76,0.42,0.33,0.05,0.01,0.01,0.07,1.09,0.4516,0.2500,1.0000,-0.20,0.4677,0.4950,0.2019,11.31,-3.32
226,1895,1,2,43,1.51,0.67,0.23,0.02,0.05,0.05,3.67,0.4600,0.4318,,0.02,0.6500,0.6500,0.1472,16.31,-0.83
227,1911,1,19,82,7.98,3.84,0.52,0.40,0.67,0.66,17.05,0.6156,0.3509,0.7660,0.27,0.6407,0.6802,0.1654,18.61,-1.73
228,1912,1,9,69,6.57,3.04,4.01,1.13,0.51,1.61,23.88,0.3834,0.2635,0.7703,-5.32,0.4314,0.4608,0.1582,10.30,1.66
229,1915,1,4,50,15.56,4.48,3.54,0.94,0.44,1.62,31.27,0.4587,0.3909,0.8456,-0.40,0.5284,0.5699,0.2077,17.09,1.35
230,1959,1,2,41,0.46,0.61,0.07,0.10,0.05,0.15,2.34,0.1852,0.1667,0.6667,-0.93,0.2407,0.3068,0.1711,6.30,-5.24
231,1959,1,27,9,0.78,1.67,0.33,0.11,0.11,0.22,5.62,0.3333,0.0000,0.7500,-0.22,0.3333,0.4510,0.0831,14.71,-2.22
232,1959,1,29,27,3.89,2.22,0.52,0.33,0.26,0.30,11.05,0.5068,0.4375,0.4762,1.30,0.6507,0.6384,0.1328,15.56,-1.81
233,1960,1,19,78,5.81,4.33,0.81,0.27,0.24,0.65,10.76,0.5199,0.3333,0.7730,-0.58,0.5260,0.5822,0.2261,24.81,4.37
234,1964,1,16,71,19.25,4.63,3.70,0.62,0.11,2.45,30.30,0.4465,0.3986,0.8676,3.38,0.5245,0.5610,0.2891,18.65,1.37
235,1978,1,12,26,18.19,5.08,4.77,0.96,0.38,2.42,35.57,0.4469,0.3620,0.8857,-0.65,0.5457,0.5626,0.2203,15.82,1.50
236,1978,1,26,55,14.40,4.02,1.91,0.87,0.27,1.64,28.62,0.3824,0.3677,0.8696,-2.67,0.5137,0.5399,0.2248,12.53,-2.50
237,1985,1,16,30,1.43,0.87,0.20,0.07,0.10,0.10,5.44,0.3478,0.3214,0.4000,-1.23,0.4457,0.4461,0.1409,7.25,-5.23
238,1991,1,17,55,6.07,2.82,2.18,0.76,0.11,0.75,22.78,0.4291,0.3060,0.9194,5.69,0.5036,0.5525,0.1182,11.18,-2.23
239,1995,1,5,31,1.77,0.94,0.23,0.10,0.06,0.10,5.37,0.4318,0.3226,0.7000,-1.32,0.5455,0.5682,0.1371,10.81,-3.87
240,1996,1,1,24,0.33,0.96,0.50,0.17,0.08,0.04,5.81,0.1500,0.1538,,1.71,0.2000,0.2000,0.0662,3.90,-3.30
241,2010,1,21,8,12.88,10.50,2.13,0.75,0.63,1.00,29.93,0.4889,0.3600,0.4286,-10.88,0.5389,0.5356,0.1918,21.70,3.60
242,2023,1,24,26,5.73,2.12,2.88,0.69,0.00,1.08,13.78,0.4113,0.4444,0.9394,1.81,0.4758,0.5378,0.1998,16.48,5.63
243,2023,1,30,47,5.34,1.43,1.66,0.51,0.19,0.83,14.10,0.4673,0.3433,0.8000,-1.83,0.5210,0.5471,0.1814,11.63,-1.27
244,2024,1,17,70,17.50,4.30,6.53,1.54,0.41,2.61,31.54,0.5010,0.4112,0.7611,6.09,0.5702,0.5928,0.2367,21.47,7.23
245,2025,1,12,49,11.04,2.76,1.84,0.73,0.37,1.00,28.89,0.4148,0.3780,0.8293,-1.96,0.5535,0.5682,0.1612,10.10,-4.00
246,2025,1,26,25,8.32,2.20,1.52,0.84,0.60,0.84,25.64,0.3480,0.3425,0.7619,-4.40,0.4706,0.4877,0.1596,7.45,-4.38
247,2035,1,26,51,9.18,6.22,0.94,0.33,0.80,1.10,21.06,0.6600,0.4000,0.7778,-2.67,0.6633,0.6890,0.1591,20.10,-0.81
248,2048,1,13,25,1.36,0.40,0.32,0.12,0.08,0.16,5.13,0.4615,0.5455,0.8000,1.08,0.5769,0.6028,0.1118,9.76,-5.33
249,2048,1,17,52,2.48,1.29,0.58,0.23,0.08,0.13,11.17,0.3511,0.3000,0.9286,-0.35,0.4427,0.4703,0.1075,7.64,-5.17
250,2057,1,2,70,10.01,7.57,3.31,0.70,1.31,0.93,28.64,0.4675,0.3358,0.8421,5.51,0.5457,0.5738,0.1500,19.85,4.66
251,2064,1,14,65,9.18,2.97,2.45,0.91,0.45,1.26,23.24,0.4164,0.2692,0.8000,-1.38,0.4619,0.5034,0.1936,11.55,-0.74
252,2068,1,11,18,4.28,2.39,1.06,0.28,0.28,1.00,12.92,0.3378,0.2941,0.8947,-1.11,0.4054,0.4675,0.1859,10.14,-3.65
253,2068,1,29,29,5.90,2.34,0.86,0.55,0.41,0.52,16.93,0.4472,0.4146,0.6923,2.83,0.5854,0.6100,0.1392,12.44,-3.22
254,2074,1,14,77,4.83,4.62,0.45,0.44,0.47,0.61,12.61,0.6119,0.5333,0.6575,-1.66,0.6301,0.6567,0.1468,21.03,0.66
255,2079,1,8,68,1.85,0.18,0.10,0.13,0.00,0.10,2.59,0.3861,0.4000,0.8696,-0.18,0.5248,0.5670,0.2954,13.69,-2.07
256,2092,1,1,75,11.89,3.39,2.71,0.73,0.35,1.21,29.19,0.4539,0.3893,0.8077,2.24,0.5592,0.5697,0.1752,12.15,-1.76
257,2098,1,25,25,3.32,1.64,0.64,0.40,0.28,0.40,12.89,0.2963,0.2239,0.6667,-6.40,0.3657,0.3751,0.1611,4.28,-5.13
258,2098,1,29,36,1.19,0.47,0.17,0.11,0.03,0.19,3.11,0.4167,0.3571,1.0000,-1.94,0.5556,0.5761,0.1726,11.63,-4.64
259,2114,1,1,55,12.89,3.20,1.24,0.65,0.38,1.25,28.68,0.4417,0.3795,0.7651,0.51,0.5061,0.5470,0.1992,10.28,-5.06
260,2131,1,8,75,9.31,2.51,2.55,0.55,0.27,1.15,17.47,0.4028,0.3659,0.8560,0.56,0.5175,0.5575,0.2392,15.20,2.76
261,2133,1,13,40,5.80,3.75,0.90,0.18,0.65,0.83,13.46,0.4896,0.3871,0.6897,-1.00,0.5521,0.5665,0.1955,17.49,0.14
262,2133,1,17,23,5.78,4.35,0.57,0.17,0.30,0.43,14.74,0.5192,0.3514,0.8000,-0.61,0.5817,0.6013,0.1509,15.98,-1.45
263,2135,1,10,40,3.10,2.50,2.85,0.68,0.55,0.70,15.07,0.3802,0.2297,0.7500,2.85,0.4504,0.4777,0.1141,14.88,5.39
264,2141,1,29,46,7.07,2.85,3.43,0.50,0.11,1.00,24.39,0.4035,0.3467,0.7727,4.04,0.5404,0.5514,0.1331,11.03,-0.25
265,2144,1,19,60,20.77,5.33,5.12,0.57,0.43,2.52,31.16,0.4608,0.3274,0.8261,2.05,0.4985,0.5539,0.2977,21.47,5.23
266,2148,1,3,29,27.45,4.38,5.76,1.41,0.59,2.52,37.64,0.4692,0.4184,0.9147,4.17,0.5503,0.5916,0.2951,21.97,5.62
267,2155,1,1,3,7.33,4.33,0.00,0.33,0.00,0.33,27.40,0.4444,0.6000,0.7500,0.00,0.5278,0.5567,0.1126,7.29,-8.27
268,2163,1,9,63,8.89,1.38,0.87,0.43,0.14,0.60,18.48,0.4017,0.3082,0.8269,-2.94,0.4907,0.5295,0.2099,9.77,-4.60
269,2166,1,12,53,5.60,2.81,0.19,0.47,0.98,0.75,10.21,0.5631,0.3125,0.6818,-0.74,0.5752,0.6068,0.2245,19.99,0.27
270,2170,1,9,45,6.13,2.73,1.09,0.47,0.40,0.84,15.71,0.4104,0.2655,0.7143,-3.11,0.4701,0.5007,0.1930,11.42,-2.34
271,2170,1,26,24,2.17,0.75,0.21,0.21,0.17,0.38,5.12,0.3469,0.1765,0.7143,-0.67,0.3776,0.4464,0.2393,6.89,-5.28
272,2183,1,13,77,16.40,3.52,4.66,0.71,0.19,2.25,30.35,0.3920,0.3262,0.8466,-0.91,0.4603,0.4881,0.2777,13.59,1.96
273,2190,1,15,78,16.31,5.82,1.10,0.94,2.27,1.67,27.26,0.4151,0.3192,0.8232,4.63,0.4768,0.5354,0.2558,17.49,1.02
274,2205,1,14,60,28.25,7.65,5.82,1.22,0.98,3.27,34.75,0.5242,0.3594,0.7560,-1.95,0.5901,0.6191,0.3249,29.54,8.98
275,2241,1,21,59,5.76,1.32,1.85,0.51,0.08,0.63,13.58,0.3780,0.2903,0.8085,-0.12,0.4604,0.4876,0.2094,11.03,0.98
276,2245,1,23,77,2.57,0.73,0.45,0.18,0.04,0.25,7.91,0.3503,0.3333,0.9355,0.30,0.4774,0.5193,0.1559,7.38,-5.45
277,2249,1,5,27,1.04,1.33,0.30,0.11,0.00,0.30,4.46,0.5217,0.0000,0.5714,-2.26,0.5217,0.5368,0.1249,11.93,-3.78
278,2256,1,22,4,6.50,3.75,0.00,0.00,0.25,0.00,16.13,0.4400,0.4000,,-3.00,0.5200,0.5200,0.1729,13.47,-3.74
279,2259,1,24,69,11.91,3.96,1.43,0.83,0.23,0.68,25.08,0.4596,0.4246,0.8596,3.17,0.5964,0.6254,0.1761,16.15,-1.12
280,2287,1,1,48,1.08,0.54,0.06,0.06,0.04,0.19,2.51,0.5366,0.2308,0.7143,-0.40,0.5732,0.5898,0.1949,14.46,-5.54
281,2288,1,3,73,4.66,2.95,1.78,0.41,0.47,0.66,16.32,0.4691,0.2706,0.5273,-0.81,0.5065,0.5133,0.1381,11.08,-0.31
282,2292,1,27,75,17.04,6.09,2.11,0.77,0.19,1.23,31.89,0.4659,0.3985,0.7564,1.00,0.5445,0.5736,0.2137,17.56,-0.18
283,2295,1,13,21,2.52,1.00,0.62,0.33,0.10,0.33,6.42,0.3333,0.2727,0.7619,-0.38,0.3627,0.4399,0.2221,8.54,-0.67
284,2295,1,25,25,8.56,2.40,2.52,0.84,0.40,1.56,22.46,0.3575,0.3483,0.8333,-11.16,0.4276,0.4569,0.2093,8.82,-1.86
285,2315,1,14,48,6.67,3.23,1.67,0.90,0.29,0.73,22.81,0.4661,0.3143,0.7162,-1.02,0.5319,0.5643,0.1261,10.74,-2.81
286,2320,1,27,6,1.00,1.00,0.83,0.33,0.33,0.17,8.87,0.2000,0.3333,,-2.50,0.3000,0.3000,0.0871,6.13,-2.15
287,2327,1,8,75,26.72,13.59,7.79,1.45,0.84,3.75,33.01,0.5828,0.3368,0.8098,5.92,0.6198,0.6605,0.3193,39.80,17.08
288,2343,1,26,78,5.82,3.15,0.88,0.33,0.60,0.76,13.04,0.6579,0.3448,0.7176,-2.23,0.6767,0.7014,0.1625,19.43,0.00
289,2355,1,19,80,9.28,3.70,2.09,1.63,0.75,1.25,29.19,0.4757,0.3373,0.8405,0.85,0.5252,0.5728,0.1385,11.53,-2.37
290,2365,1,4,54,0.41,0.20,0.07,0.02,0.04,0.11,1.16,0.6429,0.5000,0.3750,-0.26,0.6786,0.6279,0.1595,10.86,-6.29
291,2372,1,14,8,3.38,1.25,0.50,0.25,0.00,0.13,6.33,0.4667,0.2500,0.8000,2.88,0.5000,0.6250,0.1883,17.66,1.61
292,2384,1,27,73,5.66,2.12,3.19,0.58,0.10,0.63,15.73,0.4897,0.1961,0.7802,-0.22,0.5044,0.5448,0.1572,17.16,6.20
293,2385,1,15,74,8.54,2.38,4.38,0.89,0.03,0.62,20.94,0.4511,0.3902,0.8182,3.45,0.5236,0.5439,0.1670,19.01,7.82
294,2393,1,5,61,4.69,2.77,0.49,0.41,0.54,0.49,14.74,0.5385,0.3279,0.8000,0.67,0.5897,0.6333,0.1255,12.56,-3.91
295,2395,1,14,60,2.20,2.87,0.22,0.17,0.43,0.35,6.81,0.6742,,0.4615,-1.80,0.6742,0.6571,0.1285,21.88,1.31
296,2395,1,23,20,3.70,4.60,0.40,0.10,0.45,0.80,10.70,0.5926,,0.7143,-1.95,0.5926,0.6150,0.1593,21.03,-0.58
297,2406,1,9,74,7.04,2.35,3.20,0.57,0.23,1.15,21.61,0.4450,0.4140,0.8850,-2.76,0.5263,0.5792,0.1451,12.03,0.12
298,2417,1,21,4,17.50,3.25,3.00,2.50,0.25,4.00,41.40,0.4643,0.3636,0.4762,-21.25,0.5357,0.5365,0.2167,9.66,-5.69
299,2420,1,24,13,7.31,3.15,1.00,0.62,0.54,0.38,13.91,0.5455,0.3333,0.9000,3.00,0.5833,0.6350,0.1898,22.85,3.70
300,2453,1,13,71,11.73,3.23,2.06,0.59,0.08,0.85,27.03,0.4491,0.4492,0.8961,2.59,0.5978,0.6190,0.1688,13.95,-2.10
301,2469,1,9,9,8.56,5.33,1.11,1.00,1.22,1.00,21.21,0.4571,0.3000,0.5385,3.56,0.5000,0.5085,0.1928,15.24,0.69
302,2495,1,26,23,1.96,0.52,0.39,0.09,0.04,0.00,4.50,0.3191,0.2963,0.7000,-1.26,0.4043,0.4377,0.2122,7.58,-0.10
303,2506,1,30,82,7.73,2.55,1.04,0.43,0.27,0.61,21.96,0.4553,0.3500,0.8710,0.46,0.5642,0.5856,0.1467,11.23,-4.70
304,2511,1,7,62,6.63,5.65,1.10,0.48,0.94,0.76,23.38,0.3983,0.3255,0.7077,1.94,0.5155,0.5371,0.1349,12.78,-2.09
305,2522,1,7,6,5.33,1.33,1.33,0.17,0.00,0.67,10.77,0.4000,0.2353,1.0000,-1.00,0.4800,0.5610,0.2261,14.01,-0.43
306,2524,1,18,77,1.79,1.10,0.29,0.09,0.10,0.23,3.47,0.5114,0.3077,0.7333,0.29,0.5341,0.6031,0.2077,20.30,2.18
307,2532,1,1,41,1.12,0.54,0.17,0.05,0.02,0.05,2.72,0.3556,0.1923,0.7500,-0.59,0.4111,0.4574,0.2061,10.29,-1.22
308,2532,1,20,37,1.27,0.59,0.08,0.05,0.03,0.14,3.00,0.3750,0.3571,0.7000,-1.24,0.5000,0.5293,0.1988,12.61,-4.48
309,2541,1,15,75,4.65,4.39,1.45,0.60,0.29,0.39,17.22,0.5153,0.4127,0.5510,1.23,0.6145,0.6154,0.0998,16.78,1.15
310,2544,1,23,76,6.70,2.30,1.67,0.43,0.12,0.63,18.60,0.3872,0.2895,0.8095,0.41,0.4691,0.5020,0.1772,11.58,-1.83
311,2546,1,2,23,1.13,1.09,0.35,0.13,0.09,0.00,3.71,0.5714,0.0000,0.6667,0.35,0.5714,0.5824,0.1160,20.16,4.63
312,2561,1,21,41,4.56,2.46,1.39,0.46,0.20,0.71,16.83,0.4072,0.3265,0.8636,-4.37,0.5030,0.5292,0.1285,9.33,-3.44
313,2575,1,10,72,9.06,3.25,0.89,0.43,0.31,1.03,16.45,0.5130,0.3356,0.6842,0.49,0.5674,0.5997,0.2295,16.28,-2.04
314,2582,1,30,67,16.87,8.37,3.48,0.63,0.85,2.52,32.89,0.4519,0.3413,0.7123,-4.19,0.5203,0.5473,0.2437,19.47,2.08
315,2591,1,5,67,24.40,4.60,4.52,0.61,0.34,2.55,34.75,0.4764,0.3895,0.8533,-0.39,0.5544,0.6051,0.2908,21.36,2.76
316,2601,1,12,45,6.13,2.09,1.13,0.51,0.31,0.53,13.63,0.3728,0.3333,0.8375,0.98,0.4583,0.5243,0.2045,14.24,0.23
317,2601,1,26,20,6.70,3.00,1.50,0.40,0.40,0.65,16.11,0.4034,0.3019,0.8462,-1.15,0.4706,0.5136,0.1949,15.65,0.93
318,2607,1,27,69,3.84,2.00,0.65,0.14,0.20,0.45,8.53,0.4951,0.3258,0.8293,-0.25,0.5662,0.5967,0.1818,17.34,-0.18
319,2617,1,2,51,4.06,2.04,0.37,0.41,0.31,0.31,14.28,0.4293,0.3494,0.5882,-0.16,0.5082,0.5202,0.1305,9.64,-5.29
320,2642,1,18,82,0.99,0.44,0.11,0.09,0.06,0.12,2.81,0.4110,0.2286,0.7222,-0.13,0.4658,0.5005,0.1655,11.11,-4.42
321,2644,1,6,19,13.58,3.37,3.95,0.84,0.26,1.74,29.84,0.4353,0.3134,0.7447,-2.26,0.4806,0.5105,0.2293,13.33,0.61
322,2644,1,12,39,18.67,3.85,4.44,0.90,0.46,1.92,31.11,0.4469,0.3228,0.7603,-0.49,0.4960,0.5304,0.2729,17.27,3.37
323,2656,1,10,72,6.49,2.82,0.88,0.54,0.08,0.53,17.46,0.4413,0.3369,0.8800,1.31,0.5235,0.5613,0.1587,12.30,-3.33
324,2667,1,9,52,4.00,1.67,2.06,0.69,0.23,0.69,11.61,0.3898,0.2333,0.7887,-1.54,0.4294,0.4994,0.1749,15.32,4.81
325,2673,1,26,73,3.22,2.21,0.62,0.18,0.34,0.59,8.50,0.5341,0.2857,0.6508,-1.04,0.5511,0.5768,0.1714,14.26,-1.51
326,2701,1,19,27,5.22,1.44,1.81,0.41,0.04,0.96,12.64,0.4041,0.2241,0.8333,-3.96,0.4486,0.4660,0.2244,11.69,-0.07
327,2707,1,25,29,23.97,4.14,7.31,0.59,0.38,2.86,36.41,0.4022,0.3239,0.8785,-1.03,0.4855,0.5502,0.2959,20.42,6.44
328,2711,1,25,42,9.76,5.62,1.29,0.60,0.86,0.95,25.91,0.4603,0.3312,0.7340,-0.55,0.5413,0.5753,0.1592,15.24,-1.61
329,2713,1,9,21,5.76,2.71,1.00,0.62,0.33,0.71,18.25,0.4556,0.4219,0.8571,-0.48,0.6056,0.6292,0.1264,11.07,-4.04
330,2738,1,10,82,5.99,7.27,2.01,0.61,0.63,0.82,21.13,0.5714,0.0000,0.6000,2.05,0.5714,0.5859,0.1231,18.69,2.97
331,2739,1,17,14,11.50,3.79,0.43,0.57,1.07,0.86,21.32,0.4656,0.3585,0.8696,-0.50,0.5382,0.5704,0.2179,15.24,-2.23
332,2742,1,22,76,3.34,1.66,0.71,0.03,0.24,0.58,8.05,0.5528,0.3333,0.5926,-0.86,0.5578,0.5701,0.1898,14.45,-2.18
333,2747,1,25,12,2.92,1.25,0.33,0.17,0.17,0.42,10.20,0.4000,0.4500,1.0000,-6.42,0.5500,0.5667,0.1273,6.51,-7.59
334,2750,1,6,74,13.61,7.24,2.16,0.35,0.24,1.32,22.49,0.4297,0.3920,0.8384,1.28,0.5526,0.5937,0.2538,23.92,4.42
335,2756,1,16,64,13.19,4.41,7.41,1.05,0.27,2.63,33.33,0.4402,0.3770,0.8506,3.91,0.5550,0.5998,0.1830,16.57,5.28
336,2772,1,1,76,2.99,1.08,0.53,0.24,0.08,0.26,9.01,0.3978,0.3607,0.8537,-0.67,0.5161,0.5563,0.1436,8.58,-4.53
