player_id,nba_id,first_name,last_name,birth_date,nationality,height_cm,weight_kg,position_id,jersey_number,is_active,draft_year,draft_round,draft_pick
162,76073,John,Austin,,,,,,,f,,,
163,76074,Ken,Austin,,,,,,,f,,,
165,138,Anthony,Avent,,,,,,,f,,,
166,76076,William,Averitt,,,,,,,f,,,
167,1895,William,Avery,,,,,,,f,,,
168,76078,Dennis,Awtrey,,,,,,,f,,,
170,202970,Gustavo,Ayon,,,,,,,f,,,
171,201965,Jeff,Ayres,,,,,,,f,,,
173,101235,Kelenna,Azubuike,,,,,,,f,,,
175,203569,Chris,Babb,,,,,,,f,,,
176,202337,Luke,Babbitt,,,,,,,f,,,
177,76079,Milos,Babic,,,,,,,f,,,
178,76080,Johnny,Bach,,,,,,,f,,,
181,76081,Jim,Baechtold,,,,,,,f,,,
182,2053,Dalibor,Bagaric,,,,,,,f,,,
183,76082,John,Bagley,,,,,,,f,,,
184,1630542,Marcus,Bagley,,,,,,,f,,,
186,1642846,Ace,Bailey,,,,,,,t,,,
188,76084,Carl,Bailey,,,,,,,f,,,
189,76083,Gus,Bailey,,,,,,,f,,,
190,76085,James,Bailey,,,,,,,f,,,
191,1847,Thurl,Bailey,,,,,,,f,,,
192,1753,Toby,Bailey,,,,,,,f,,,
193,203946,Cameron,Bairstow,,,,,,,f,,,
194,1858,Mark,Baker,,,,,,,f,,,
195,2486,Maurice,Baker,,,,,,,f,,,
196,76089,Norm,Baker,,,,,,,f,,,
197,1627758,Ron,Baker,,,,,,,f,,,
198,452,Vin,Baker,,,,,,,f,,,
199,1642380,Adama,Bal,,,,,,,f,,,
200,1627735,Wade,Baldwin IV,,,,,,,f,,,
202,200764,Renaldo,Balkman,,,,,,,f,,,
203,76090,Cedric,Ball,,,,,,,f,,,
206,76091,Greg,Ballard,,,,,,,f,,,
207,76092,Herschel,Baltimore,,,,,,,f,,,
211,76093,Gene,Banks,,,,,,,f,,,
212,2556,Marcus,Banks,,,,,,,f,,,
213,76094,Ken,Bannister,,,,,,,f,,,
214,76095,Mike,Bantom,,,,,,,f,,,
217,76096,John,Barber,,,,,,,f,,,
218,2571,Leandro,Barbosa,,,,,,,f,,,
219,76097,Stephen,Bardo,,,,,,,f,,,
221,200745,Andrea,Bargnani,,,,,,,f,,,
222,76098,Cliff,Barker,,,,,,,f,,,
223,76099,Tom,Barker,,,,,,,f,,,
224,787,Charles,Barkley,,,,,,,f,,,
225,2057,Erick,Barkley,,,,,,,f,,,
226,76102,Don,Barksdale,,,,,,,f,,,
229,76103,Harry,Barnes,,,,,,,f,,,
230,76105,Jim,Barnes,,,,,,,f,,,
231,76104,Marvin,Barnes,,,,,,,f,,,
232,2440,Matt,Barnes,,,,,,,f,,,
234,76107,Dick,Barnett,,,,,,,f,,,
235,76106,Jim,Barnett,,,,,,,f,,,
159,201571,D.J.,Augustin,1987-11-10,USA,180,83,2,4,f,2008,1,9
228,203084,Harrison,Barnes,1992-05-30,USA,201,102,3,40,t,2012,1,7
220,200826,J.J.,Barea,1984-06-26,Puerto Rico,178,82,2,5,f,,,
216,1627760,Cat,Barber,1994-07-25,USA,185,78,2,,f,2016,,
238,1642964,Brooks,Barnhizer,,,,,,,t,,,
239,76110,Leo,Barnhorst,,,,,,,f,,,
240,76111,John,Barr,,,,,,,f,,,
241,76112,Mike,Barr,,,,,,,f,,,
242,76113,Thomas,Barr,,,,,,,f,,,
243,2857,Andre,Barrett,,,,,,,f,,,
244,76114,Ernie,Barrett,,,,,,,f,,,
246,2853,Earl,Barron,,,,,,,f,,,
247,344,Dana,Barros,,,,,,,f,,,
248,699,Brent,Barry,,,,,,,f,,,
123,1628384,OG,Anunoby,1997-07-17,United Kingdom,201,109,2,8,t,2017,1,23
208,1628964,Mo,Bamba,1998-05-12,USA,213,105,5,,f,2018,1,6
174,1628962,Udoka,Azubuike,1999-09-17,Nigeria,211,122,5,27,f,2020,1,27
172,1629028,Deandre,Ayton,1998-07-23,Bahamas,213,114,5,5,t,2018,1,1
185,1628963,Marvin,Bagley III,1999-03-14,USA,208,107,3,35,t,2018,1,2
204,1630163,LaMelo,Ball,2001-08-22,USA,201,82,2,1,t,2020,1,3
164,1630166,Deni,Avdija,2001-01-03,Israel,203,103,3,8,t,2020,1,9
119,1630175,Cole,Anthony,2000-05-15,USA,188,84,2,,f,2020,1,15
54,1630234,Ty-Shon,Alexander,1998-07-16,USA,190,88,2,0,f,,,
30,1630534,Ochai,Agbaji,2000-04-20,USA,196,98,2,30,t,2022,1,14
169,1630555,Joel,Ayayi,2000-03-05,France,193,82,2,,f,,,
42,1630583,Santi,Aldama,2001-01-10,Spain,213,98,4,7,t,2021,1,30
78,1630631,Jose,Alvarado,1998-04-12,USA,183,81,2,5,t,,,
180,1630641,Ibou,Badji,2002-10-13,Senegal,213,109,5,41,f,,,
209,1631094,Paolo,Banchero,2002-11-12,USA,208,113,3,5,t,2022,1,1
227,1631230,Dominick,Barlow,2003-05-26,USA,206,102,3,25,t,,,
187,1641735,Amari,Bailey,2004-02-17,USA,190,84,2,10,f,2023,2,41
249,1003,Drew,Barry,,,,,,,f,,,
250,468,Jon,Barry,,,,,,,f,,,
251,600013,Rick,Barry,,,,,,,f,,,
252,76117,Ed,Bartels,,,,,,,f,,,
253,76118,Vic,Bartolome,,,,,,,f,,,
255,101188,Eddie,Basden,,,,,,,f,,,
256,76119,Jerry,Baskerville,,,,,,,f,,,
257,101138,Brandon,Bass,,,,,,,f,,,
259,76120,Tim,Bassett,,,,,,,f,,,
261,1766,Maceo,Baston,,,,,,,f,,,
262,2370,Mengke,Bateer,,,,,,,f,,,
263,76121,Billyray,Bates,,,,,,,f,,,
266,101212,Esteban,Batista,,,,,,,f,,,
267,2471,Mike,Batiste,,,,,,,f,,,
268,1499,Tony,Battie,,,,,,,f,,,
269,2203,Shane,Battier,,,,,,,f,,,
270,1642419,Jamison,Battle,,,,,,,t,,,
271,174,John,Battle,,,,,,,f,,,
272,76123,Kenny,Battle,,,,,,,f,,,
273,76124,Dave,Batton,,,,,,,f,,,
275,1641878,Damion,Baugh,,,,,,,f,,,
276,76125,Johnny,Baum,,,,,,,f,,,
277,76126,Frankie,Baumholtz,,,,,,,f,,,
278,2437,Lonny,Baxter,,,,,,,f,,,
279,201573,Jerryd,Bayless,,,,,,,f,,,
280,76127,Elgin,Baylor,,,,,,,f,,,
282,76128,Sergei,Bazarevich,,,,,,,f,,,
285,76129,Ed,Beach,,,,,,,f,,,
287,76130,Butch,Beard,,,,,,,f,,,
288,76131,Ralph,Beard,,,,,,,f,,,
289,2602,Jerome,Beasley,,,,,,,f,,,
291,201563,Michael,Beasley,,,,,,,f,,,
292,76133,Zelmo,Beaty,,,,,,,f,,,
293,201958,Rodrigue,Beaubois,,,,,,,f,,,
295,76134,Byron,Beck,,,,,,,f,,,
296,1133,Corey,Beck,,,,,,,f,,,
297,76136,Ernie,Beck,,,,,,,f,,,
298,76137,Moe,Becker,,,,,,,f,,,
299,76138,William,Bedford,,,,,,,f,,,
300,1641736,Reece,Beekman,,,,,,,f,,,
301,76139,Hank,Beenders,,,,,,,f,,,
302,76140,Ron,Behagen,,,,,,,f,,,
303,76141,Elmer,Behnke,,,,,,,f,,,
305,2294,Charlie,Bell,,,,,,,f,,,
306,76142,Dennis,Bell,,,,,,,f,,,
308,1952,Raja,Bell,,,,,,,f,,,
309,2559,Troy,Bell,,,,,,,f,,,
310,76143,William,Bell,,,,,,,f,,,
311,76144,Walt,Bellamy,,,,,,,f,,,
313,76145,Irv,Bemoras,,,,,,,f,,,
314,76146,Leon,Benbow,,,,,,,f,,,
316,1886,Jonathan,Bender,,,,,,,f,,,
317,203968,Jerrelle,Benimon,,,,,,,f,,,
318,104,Benoit,Benjamin,,,,,,,f,,,
319,1736,Corey,Benjamin,,,,,,,f,,,
320,203461,Anthony,Bennett,,,,,,,f,,,
321,1120,Elmer,Bennett,,,,,,,f,,,
322,712,Mario,Bennett,,,,,,,f,,,
323,76151,Mel,Bennett,,,,,,,f,,,
324,76148,Tony,Bennett,,,,,,,f,,,
325,76152,Winston,Bennett,,,,,,,f,,,
326,128,David,Benoit,,,,,,,f,,,
327,202728,Keith,Benson,,,,,,,f,,,
328,76154,Kent,Benson,,,,,,,f,,,
329,1627791,Ben,Bentil,,,,,,,f,,,
330,76155,Gene,Berce,,,,,,,f,,,
331,76156,Gary,Bergen,,,,,,,f,,,
332,1642866,Joan,Beringer,,,,,,,t,,,
334,76157,Ricky,Berry,,,,,,,f,,,
335,76158,Walter,Berry,,,,,,,f,,,
336,1629541,Dairis,Bertans,,,,,,,f,,,
338,76159,Del,Beshore,,,,,,,f,,,
339,696,Travis,Best,,,,,,,f,,,
343,204021,Sim,Bhullar,,,,,,,f,,,
344,76160,Al,Bianchi,,,,,,,f,,,
345,76161,Hank,Biasatti,,,,,,,f,,,
346,76162,Henry,Bibby,,,,,,,f,,,
347,1710,Mike,Bibby,,,,,,,f,,,
348,76163,Ed,Biedenbach,,,,,,,f,,,
349,2740,Andris,Biedrins,,,,,,,f,,,
350,76164,Don,Bielke,,,,,,,f,,,
351,76165,Bob,Bigelow,,,,,,,f,,,
352,1497,Chauncey,Billups,,,,,,,f,,,
353,76166,Dave,Bing,,,,,,,f,,,
274,201587,Nicolas,Batum,1988-12-14,France,201,104,2,33,t,2008,1,25
337,202722,Davis,Bertans,1992-11-12,Latvia,208,102,3,9,f,2011,2,42
286,203078,Bradley,Beal,1993-06-28,USA,193,94,2,0,t,2012,1,3
254,203115,Will,Barton,1991-01-06,USA,196,82,2,1,f,2012,2,40
356,1628444,Jabari,Bird,,,,,,,f,,,
357,76168,Jerry,Bird,,,,,,,f,,,
358,1449,Larry,Bird,,,,,,,f,,,
359,76170,Otis,Birdsong,,,,,,,f,,,
360,76171,Gale,Bishop,,,,,,,f,,,
365,76172,Uwe,Blab,,,,,,,f,,,
367,76173,Charlie,Black,,,,,,,f,,,
369,76174,Norman,Black,,,,,,,f,,,
370,204028,Tarik,Black,,,,,,,f,,,
371,76175,Tom,Black,,,,,,,f,,,
372,76176,Rolando,Blackman,,,,,,,f,,,
373,76180,Alex,Blackwell,,,,,,,f,,,
374,76177,Cory,Blackwell,,,,,,,f,,,
375,1806,James,Blackwell,,,,,,,f,,,
376,76179,Nate,Blackwell,,,,,,,f,,,
377,201971,DeJuan,Blair,,,,,,,f,,,
378,2581,Steve,Blake,,,,,,,f,,,
379,202392,Marqus,Blakely,,,,,,,f,,,
380,1628469,Antonio,Blakeney,,,,,,,f,,,
381,200807,Will,Blalock,,,,,,,f,,,
382,76182,George,Blaney,,,,,,,f,,,
383,76183,Lance,Blanks,,,,,,,f,,,
384,76184,Ricky,Blanton,,,,,,,f,,,
385,101154,Andray,Blatche,,,,,,,f,,,
386,302,Mookie,Blaylock,,,,,,,f,,,
389,76186,Leon,Blevins,,,,,,,f,,,
390,76187,John,Block,,,,,,,f,,,
391,76188,Mike,Bloom,,,,,,,f,,,
392,1628417,Jaron,Blossomgame,,,,,,,f,,,
281,203382,Aron,Baynes,1986-12-09,Australia,208,118,5,46,f,,,
284,1629647,Darius,Bazley,2000-06-12,USA,206,98,3,26,f,2019,1,23
290,1627736,Malik,Beasley,1996-11-26,USA,193,85,2,5,f,2016,1,19
315,1627733,Dragan,Bender,1997-11-17,Croatia,213,113,3,,f,2016,1,4
258,1628238,Paris,Bass,1995-08-29,USA,203,91,3,,f,,,
245,1629628,RJ,Barrett,2000-06-14,Canada,198,97,2,9,t,2019,1,3
342,1630189,Tyler,Bey,1998-02-10,USA,201,98,3,2,f,2020,2,36
333,1631262,Jules,Bernard,2000-01-21,USA,198,95,2,14,f,,,
393,916,Corie,Blount,,,,,,,f,,,
394,1548,Mark,Blount,,,,,,,f,,,
395,203505,Vander,Blue,,,,,,,f,,,
396,1629129,Trevon,Bluiett,,,,,,,f,,,
397,76189,Ray,Blume,,,,,,,f,,,
398,76190,Nelson,Bobb,,,,,,,f,,,
399,2800,Tony,Bobbitt,,,,,,,f,,,
400,76191,Arlen,Bockhorn,,,,,,,f,,,
402,76192,Tom,Boerwinkle,,,,,,,f,,,
403,2586,Keith,Bogans,,,,,,,f,,,
406,177,Muggsy,Bogues,,,,,,,f,,,
407,101106,Andrew,Bogut,,,,,,,f,,,
408,1564,Etdrick,Bohannon,,,,,,,f,,,
410,76195,Manute,Bol,,,,,,,f,,,
413,76196,Bill,Bolger,,,,,,,f,,,
415,1627762,Joel,Bolomboy,,,,,,,f,,,
416,76197,Doug,Bolstorff,,,,,,,f,,,
417,76203,George,H. Bon Salle,,,,,,,f,,,
418,1641737,Adem,Bona,,,,,,,t,,,
419,76198,Phil,Bond,,,,,,,f,,,
420,1603,Walter,Bond,,,,,,,f,,,
422,1121,Dexter,Boney,,,,,,,f,,,
424,76201,Ron,Bonham,,,,,,,f,,,
425,41,Anthony,Bonner,,,,,,,f,,,
426,2588,Matt,Bonner,,,,,,,f,,,
428,511,Melvin,Booker,,,,,,,f,,,
429,202344,Trevor,Booker,,,,,,,f,,,
430,200767,Josh,Boone,,,,,,,f,,,
431,76204,Ron,Boone,,,,,,,f,,,
432,1916,Calvin,Booth,,,,,,,f,,,
433,1522,Keith,Booth,,,,,,,f,,,
434,76206,Bob,Boozer,,,,,,,f,,,
435,2430,Carlos,Boozer,,,,,,,f,,,
436,2414,Curtis,Borchardt,,,,,,,f,,,
437,76207,Jake,Bornheimer,,,,,,,f,,,
438,1953,Lazaro,Borrell,,,,,,,f,,,
439,76209,Costic,Borsavage,,,,,,,f,,,
440,76210,Vince,Boryla,,,,,,,f,,,
441,2547,Chris,Bosh,,,,,,,f,,,
442,76211,Jim,Bostic,,,,,,,f,,,
444,76212,Lawrence,Boston,,,,,,,f,,,
445,76213,Tom,Boswell,,,,,,,f,,,
448,2257,Ruben,Boumtje-Boumtje,,,,,,,f,,,
450,76214,Don,Boven,,,,,,,f,,,
451,1898,Cal,Bowdler,,,,,,,f,,,
452,1477,Bruce,Bowen,,,,,,,f,,,
453,1763,Ryan,Bowen,,,,,,,f,,,
455,194,Anthony,Bowie,,,,,,,f,,,
456,76217,Sam,Bowie,,,,,,,f,,,
457,1085,Ira,Bowman,,,,,,,f,,,
459,76219,Nate,Bowman,,,,,,,f,,,
460,671,Donnie,Boyce,,,,,,,f,,,
461,76221,Dennis,Boyd,,,,,,,f,,,
462,76222,Fred,Boyd,,,,,,,f,,,
463,76223,Ken,Boyd,,,,,,,f,,,
464,1863,Earl,Boykins,,,,,,,f,,,
465,76224,Harry,Boykoff,,,,,,,f,,,
466,76225,Winford,Boynes,,,,,,,f,,,
467,200841,Cedric,Bozeman,,,,,,,f,,,
468,76226,Steve,Bracey,,,,,,,f,,,
469,202342,Craig,Brackins,,,,,,,f,,,
470,76227,Gary,Bradds,,,,,,,f,,,
471,76228,Alex,Bradley,,,,,,,f,,,
472,76229,Alonzo,Bradley,,,,,,,f,,,
363,202687,Bismack,Biyombo,1992-08-28,DRC,203,116,5,18,t,2011,1,7
404,202711,Bojan,Bogdanovic,1989-04-18,Croatia,201,103,3,44,f,2011,2,31
355,203920,Khem,Birch,1992-09-28,Canada,203,106,5,24,f,,,
475,76230,Charles,Bradley,,,,,,,f,,,
477,76232,Joe,Bradley,,,,,,,f,,,
478,2214,Michael,Bradley,,,,,,,f,,,
479,762,Shawn,Bradley,,,,,,,f,,,
481,1361,Mark,Bradtke,,,,,,,f,,,
482,66,Marques,Bragg,,,,,,,f,,,
483,1765,Torraye,Braggs,,,,,,,f,,,
484,1920,A.J.,Bramlett,,,,,,,f,,,
485,76237,Adrian,Branch,,,,,,,f,,,
486,1882,Elton,Brand,,,,,,,f,,,
487,210,Terrell,Brandon,,,,,,,f,,,
489,76238,Bob,Brannum,,,,,,,f,,,
490,76239,Brad,Branson,,,,,,,f,,,
491,76240,Jesse,Branson,,,,,,,f,,,
493,76241,Jim,Brasco,,,,,,,f,,,
494,76242,Mike,Bratz,,,,,,,f,,,
495,76243,Carl,Braun,,,,,,,f,,,
498,1642886,Koby,Brea,,,,,,,t,,,
499,160,Tim,Breaux,,,,,,,f,,,
500,2452,J.R.,Bremer,,,,,,,f,,,
501,76245,Pete,Brennan,,,,,,,f,,,
502,76246,Tom,Brennan,,,,,,,f,,,
503,76247,Randy,Breuer,,,,,,,f,,,
505,2249,Jamison,Brewer,,,,,,,f,,,
506,76248,Jim,Brewer,,,,,,,f,,,
507,76249,Ron,Brewer,,,,,,,f,,,
508,200758,Ronnie,Brewer,,,,,,,f,,,
509,2056,Primoz,Brezec,,,,,,,f,,,
510,76250,Frank,Brian,,,,,,,f,,,
511,783,Frank,Brickowski,,,,,,,f,,,
512,76252,Junior,Bridgeman,,,,,,,f,,,
513,76253,Bill,Bridges,,,,,,,f,,,
514,1641779,Jalen,Bridges,,,,,,,f,,,
517,76254,Al,Brightman,,,,,,,f,,,
519,76255,Audley,Brindley,,,,,,,f,,,
520,1628515,Isaiah,Briscoe,,,,,,,f,,,
521,76256,John,Brisker,,,,,,,f,,,
523,76257,Allan,Bristow,,,,,,,f,,,
524,76258,Tyrone,Britt,,,,,,,f,,,
525,76259,Wayman,Britt,,,,,,,f,,,
526,76260,Mike,Brittain,,,,,,,f,,,
527,76261,David,Britton,,,,,,,f,,,
529,201972,Jon,Brockman,,,,,,,f,,,
531,76262,Jim,Brogan,,,,,,,f,,,
533,76263,Gary,Brokaw,,,,,,,f,,,
534,76264,Price,Brookfield,,,,,,,f,,,
427,1626164,Devin,Booker,1996-10-30,USA,196,93,2,1,t,2015,1,13
454,1628968,Brian,Bowen II,1998-10-02,USA,198,86,2,,f,,,
411,1628413,Jonah,Bolden,1996-01-02,Australia,203,102,3,,f,2017,2,36
421,1629648,Jordan,Bone,1997-11-05,USA,188,82,2,,f,2019,2,57
412,1629716,Marques,Bolden,1998-04-17,USA,208,113,5,12,f,2019,,
388,1629833,Keljin,Blevins,1995-11-24,USA,193,91,2,21,f,2019,,
443,1630527,Brandon,Boston,2001-11-28,USA,198,85,2,11,f,2021,2,51
449,1631123,Jamaree,Bouyea,1999-06-27,USA,188,82,2,17,t,,,
528,1631167,Izaiah,Brockington,1999-07-12,USA,193,89,2,,f,,,
401,1631205,Buddy,Boeheim,1999-11-11,USA,196,93,3,,f,,,
366,1641710,Anthony,Black,2004-01-20,USA,201,91,2,0,t,2023,1,6
368,1641778,Leaky,Black,1999-06-14,USA,198,95,3,12,t,,,
535,201166,Aaron,Brooks,,,,,,,f,,,
538,76265,Kevin,Brooks,,,,,,,f,,,
539,202705,MarShon,Brooks,,,,,,,f,,,
540,76266,Michael,Brooks,,,,,,,f,,,
541,418,Scott,Brooks,,,,,,,f,,,
542,1631232,Keion,Brooks Jr.,,,,,,,f,,,
543,1641780,Johni,Broome,,,,,,,t,,,
544,2810,Andre,Brown,,,,,,,f,,,
545,1626148,Anthony,Brown,,,,,,,f,,,
546,76284,Bob,Brown,,,,,,,f,,,
547,201628,Bobby,Brown,,,,,,,f,,,
549,359,Chucky,Brown,,,,,,,f,,,
550,2245,Damone,Brown,,,,,,,f,,,
551,1642468,Darius,Brown,,,,,,,f,,,
552,76270,Darrell,Brown,,,,,,,f,,,
553,244,Dee,Brown,,,,,,,f,,,
554,200793,Dee,Brown,,,,,,,f,,,
555,201974,Derrick,Brown,,,,,,,f,,,
556,2484,Devin,Brown,,,,,,,f,,,
557,2081,Ernest,Brown,,,,,,,f,,,
558,76272,Fred,Brown,,,,,,,f,,,
559,76273,George,Brown,,,,,,,f,,,
560,1871,Gerald,Brown,,,,,,,f,,,
561,76275,Harold,Brown,,,,,,,f,,,
562,203913,Jabari,Brown,,,,,,,f,,,
564,76276,John,Brown,,,,,,,f,,,
565,2208,Kedrick,Brown,,,,,,,f,,,
568,2198,Kwame,Brown,,,,,,,f,,,
569,76278,Leon,Brown,,,,,,,f,,,
570,76279,Lewis,Brown,,,,,,,f,,,
571,203485,Lorenzo,Brown,,,,,,,f,,,
572,992,Marcus,Brown,,,,,,,f,,,
573,203900,Markel,Brown,,,,,,,f,,,
574,1479,Mike,Brown,,,,,,,f,,,
576,76277,Myron,Brown,,,,,,,f,,,
577,136,P.J.,Brown,,,,,,,f,,,
578,753,Randy,Brown,,,,,,,f,,,
579,76282,Raymond,Brown,,,,,,,f,,,
580,76283,Rickey,Brown,,,,,,,f,,,
581,76286,Roger,Brown,,,,,,,f,,,
582,200769,Shannon,Brown,,,,,,,f,,,
583,76285,Stan,Brown,,,,,,,f,,,
585,2357,Tierre,Brown,,,,,,,f,,,
586,76268,Tony,Brown,,,,,,,f,,,
591,76287,Jim,Browne,,,,,,,f,,,
473,202340,Avery,Bradley,1990-11-26,USA,190,82,2,20,f,2010,1,19
537,1628415,Dillon,Brooks,1996-01-22,Canada,201,102,2,3,t,2017,2,45
584,1628425,Sterling,Brown,1995-02-10,USA,196,99,2,,f,2017,2,46
595,1627852,Nicolas,Brussino,,,,,,,f,,,
596,1642868,Carter,Bryant,,,,,,,t,,,
598,76289,Emmette,Bryant,,,,,,,f,,,
599,76290,Joe,Bryant,,,,,,,f,,,
600,977,Kobe,Bryant,,,,,,,f,,,
601,95,Mark,Bryant,,,,,,,f,,,
603,76291,Wallace,Bryant,,,,,,,f,,,
604,76292,Torgeir,Bryn,,,,,,,f,,,
606,76293,Joe,Buckhalter,,,,,,,f,,,
607,76294,Steve,Bucknall,,,,,,,f,,,
608,76295,Cleveland,Buckner,,,,,,,f,,,
609,1761,Greg,Buckner,,,,,,,f,,,
610,76296,Quinn,Buckner,,,,,,,f,,,
611,76297,Dave,Budd,,,,,,,f,,,
612,201978,Chase,Budinger,,,,,,,f,,,
613,76298,Walter,Budko,,,,,,,f,,,
614,146,Jud,Buechler,,,,,,,f,,,
616,1934,Rodney,Buford,,,,,,,f,,,
617,672,Matt,Bullard,,,,,,,f,,,
619,76300,Greg,Bunch,,,,,,,f,,,
620,76301,Dick,Bunt,,,,,,,f,,,
621,76302,Bill,Buntin,,,,,,,f,,,
622,76303,Luther,Burden,,,,,,,f,,,
623,2469,Pat,Burke,,,,,,,f,,,
625,76304,Roger,Burkman,,,,,,,f,,,
627,2766,Antonio,Burks,,,,,,,f,,,
628,101207,Kevin,Burleson,,,,,,,f,,,
629,76305,Tom,Burleson,,,,,,,f,,,
630,76306,Jack,Burmaster,,,,,,,f,,,
631,76307,David,Burns,,,,,,,f,,,
632,76308,Evers,Burns,,,,,,,f,,,
633,76309,Jim,Burns,,,,,,,f,,,
634,197,Scott,Burrell,,,,,,,f,,,
635,76311,Art,Burris,,,,,,,f,,,
636,675,Junior,Burrough,,,,,,,f,,,
637,76313,Bob,Burrow,,,,,,,f,,,
639,76314,Ed,Burton,,,,,,,f,,,
640,1631174,Tyler,Burton,,,,,,,f,,,
641,416,Willie,Burton,,,,,,,f,,,
642,76316,Steve,Burtt,,,,,,,f,,,
643,76317,Don,Buse,,,,,,,f,,,
644,202221,Brian,Butch,,,,,,,f,,,
645,76318,Donnie,Butcher,,,,,,,f,,,
646,76319,Al,Butler,,,,,,,f,,,
647,2406,Caron,Butler,,,,,,,f,,,
648,202364,Da'Sean,Butler,,,,,,,f,,,
649,76320,Greg,Butler,,,,,,,f,,,
650,2866,Jackie,Butler,,,,,,,f,,,
652,348,Mitchell,Butler,,,,,,,f,,,
653,2446,Rasual,Butler,,,,,,,f,,,
656,202779,Dwight,Buycks,,,,,,,f,,,
657,1641824,Matas,Buzelis,,,,,,,t,,,
658,201182,Derrick,Byars,,,,,,,f,,,
659,101115,Andrew,Bynum,,,,,,,f,,,
660,101198,Will,Bynum,,,,,,,f,,,
661,76321,Marty,Byrnes,,,,,,,f,,,
662,76322,Tommy,Byrnes,,,,,,,f,,,
663,76323,Mike,Bytzura,,,,,,,f,,,
664,2560,Zarko,Cabarkapa,,,,,,,f,,,
665,76324,Barney,Cable,,,,,,,f,,,
668,679,Jason,Caffey,,,,,,,f,,,
669,262,Michael,Cage,,,,,,,f,,,
671,76326,Gerry,Calabrese,,,,,,,f,,,
672,201979,Nick,Calathes,,,,,,,f,,,
673,101181,Jose,Calderon,,,,,,,f,,,
674,154,Adrian,Caldwell,,,,,,,f,,,
515,1628969,Mikal,Bridges,1996-08-30,USA,198,95,2,25,t,2018,1,10
516,1628970,Miles,Bridges,1998-03-21,USA,201,102,3,0,t,2018,1,12
530,1629151,Ryan,Broekhoff,1990-08-23,Australia,198,98,2,45,f,,,
590,1628972,Troy,Brown Jr.,1999-07-28,USA,201,98,2,7,f,2018,1,15
575,1629650,Moses,Brown,1999-10-13,USA,218,117,5,,f,,,
522,1629052,Oshae,Brissett,1998-06-20,Canada,201,95,2,,f,,,
536,1629717,Armoni,Brooks,1998-06-05,USA,190,88,2,,f,2019,,
587,1630535,Greg,Brown III,2001-09-01,USA,201,93,3,36,f,2021,2,43
589,1630602,Chaundee,Brown Jr.,1998-12-04,USA,196,98,3,38,f,,,
566,1631112,Kendall,Brown,2003-05-11,USA,201,93,2,10,f,2022,2,48
496,1631128,Christian,Braun,2001-04-17,USA,198,100,2,0,t,2022,1,21
567,1641738,Kobe,Brown,2000-01-01,USA,201,113,3,24,t,2023,1,30
675,76328,Jim,Caldwell,,,,,,,f,,,
676,76329,Joe,Caldwell,,,,,,,f,,,
678,76331,Bill,Calhoun,,,,,,,f,,,
679,76330,Corky,Calhoun,,,,,,,f,,,
680,76332,Demetrius,Calip,,,,,,,f,,,
681,76333,Tom,Callahan,,,,,,,f,,,
682,76334,Rick,Calloway,,,,,,,f,,,
683,76335,Ernie,Calverley,,,,,,,f,,,
684,76336,Mack,Calvin,,,,,,,f,,,
686,76337,Dexter,Cambridge,,,,,,,f,,,
687,948,Marcus,Camby,,,,,,,f,,,
689,922,Elden,Campbell,,,,,,,f,,,
690,76338,Tony,Campbell,,,,,,,f,,,
691,203477,Isaiah,Canaan,,,,,,,f,,,
693,76339,Larry,Cannon,,,,,,,f,,,
695,202382,Derrick,Caracter,,,,,,,f,,,
696,2073,Brian,Cardinal,,,,,,,f,,,
697,1642928,Dylan,Cardwell,,,,,,,t,,,
699,76340,Howie,Carl,,,,,,,f,,,
700,76341,Chet,Carlisle,,,,,,,f,,,
701,2367,Geno,Carlisle,,,,,,,f,,,
702,76342,Rick,Carlisle,,,,,,,f,,,
703,76343,Al,Carlson,,,,,,,f,,,
704,1642382,Branden,Carlson,,,,,,,t,,,
705,76344,Don,Carlson,,,,,,,f,,,
706,76345,Bob,Carney,,,,,,,f,,,
707,200760,Rodney,Carney,,,,,,,f,,,
708,76346,Bob,Carpenter,,,,,,,f,,,
709,156,Antoine,Carr,,,,,,,f,,,
626,202692,Alec,Burks,1991-07-20,USA,196,97,2,18,f,2011,1,12
654,202710,Jimmy,Butler III,1989-09-14,USA,198,104,3,10,t,2011,1,30
677,203484,Kentavious,Caldwell-Pope,1993-02-18,USA,196,93,2,3,t,2013,1,8
711,713,Chris,Carr,,,,,,,f,,,
712,1757,Cory,Carr,,,,,,,f,,,
713,76350,Kenny,Carr,,,,,,,f,,,
714,76351,M.L.,Carr,,,,,,,f,,,
715,76352,Bob,Carrington,,,,,,,f,,,
716,1642267,Bub,Carrington,,,,,,,t,,,
718,76353,Joe,Barry Carroll,,,,,,,f,,,
719,2679,Matt,Carroll,,,,,,,f,,,
720,1131,Jimmy,Carruth,,,,,,,f,,,
721,1853,Anthony,Carter,,,,,,,f,,,
722,76355,Butch,Carter,,,,,,,f,,,
723,1642269,Devin,Carter,,,,,,,t,,,
724,76356,Fred,Carter,,,,,,,f,,,
725,76357,George,Carter,,,,,,,f,,,
726,76358,Howard,Carter,,,,,,,f,,,
727,76359,Jake,Carter,,,,,,,f,,,
729,2466,Maurice,Carter,,,,,,,f,,,
730,76360,Reggie,Carter,,,,,,,f,,,
